ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2018-05-17,7.140404660581769,3.1194625873871837,9.620671117639267,7.140404660581769,7.140404660581769,-0.13587161463995615,-0.13587161463995615,-0.13587161463995615,-0.10569023558457634,-0.10569023558457634,-0.10569023558457634,-0.030181379055379806,-0.030181379055379806,-0.030181379055379806,0.0,0.0,0.0,6.170226350165856
2018-05-18,7.137802922467808,5.373131945430053,12.000203937438572,7.137802922467808,7.137802922467808,0.20769123244729332,0.20769123244729332,0.20769123244729332,0.23578218823836225,0.23578218823836225,0.23578218823836225,-0.028090955791068947,-0.028090955791068947,-0.028090955791068947,0.0,0.0,0.0,8.620262008401038
2018-05-19,7.135201184353846,5.7707843892196635,11.998504867073184,7.135201184353846,7.135201184353846,0.25763707354436505,0.25763707354436505,0.25763707354436505,0.2828879018061263,0.2828879018061263,0.2828879018061263,-0.025250828261761234,-0.025250828261761234,-0.025250828261761234,0.0,0.0,0.0,8.97349353664106
2018-05-20,7.132599446239885,3.5449679789279935,9.903336299018312,7.132599446239885,7.132599446239885,-0.07562744809211353,-0.07562744809211353,-0.07562744809211353,-0.053943982226393246,-0.053943982226393246,-0.053943982226393246,-0.02168346586572028,-0.02168346586572028,-0.02168346586572028,0.0,0.0,0.0,6.59317915185754
2018-05-21,7.129997708125924,2.491176360564938,8.97674897540469,7.129997708125924,7.129997708125924,-0.19599394191439667,-0.19599394191439667,-0.19599394191439667,-0.17856094227321442,-0.17856094227321442,-0.17856094227321442,-0.017432999641182254,-0.017432999641182254,-0.017432999641182254,0.0,0.0,0.0,5.73256135146971
2018-05-22,7.127395970011962,3.332270686453824,9.768483139020809,7.127395970011962,7.127395970011962,-0.07821383376647992,-0.07821383376647992,-0.07821383376647992,-0.06565103875983216,-0.06565103875983216,-0.06565103875983216,-0.012562795006647753,-0.012562795006647753,-0.012562795006647753,0.0,0.0,0.0,6.569935006425568
2018-05-25,7.119590755670079,5.7940064958193895,11.938877018997724,7.119590755670079,7.119590755670079,0.24069005156562717,0.24069005156562717,0.24069005156562717,0.23578218823860544,0.23578218823860544,0.23578218823860544,0.0049078633270217345,0.0049078633270217345,0.0049078633270217345,0.0,0.0,0.0,8.833205421778473
2018-05-26,7.116989017556118,5.940962310997791,12.099942118372669,7.116989017556118,7.116989017556118,0.2942358073227467,0.2942358073227467,0.2942358073227467,0.282887901806018,0.282887901806018,0.282887901806018,0.011347905516728648,0.011347905516728648,0.011347905516728648,0.0,0.0,0.0,9.211062026843864
2018-05-28,7.111785541239261,2.786557447310734,9.319229473278718,7.111785541239261,7.111785541239261,-0.15405951333262705,-0.15405951333262705,-0.15405951333262705,-0.17856094227346636,-0.17856094227346636,-0.17856094227346636,0.024501428940839308,0.024501428940839308,0.024501428940839308,0.0,0.0,0.0,6.016147321829926
2018-05-29,7.109183803080832,3.8287966150815103,9.965559448379256,7.109183803080832,7.109183803080832,-0.03464794964633454,-0.03464794964633454,-0.03464794964633454,-0.0656510387598008,-0.0656510387598008,-0.0656510387598008,0.031003089113466265,0.031003089113466265,0.031003089113466265,0.0,0.0,0.0,6.86286516064515
2018-05-30,7.106582064922403,3.4955987415228438,9.80128983240583,7.106582064922403,7.106582064922403,-0.07749904483352442,-0.07749904483352442,-0.07749904483352442,-0.11482389120106254,-0.11482389120106254,-0.11482389120106254,0.03732484636753812,0.03732484636753812,0.03732484636753812,0.0,0.0,0.0,6.555828742859861
2018-06-01,7.101378588605546,5.907214656144416,12.214729594799417,7.101378588605546,7.101378588605546,0.2848852861252341,0.2848852861252341,0.2848852861252341,0.23578218823880318,0.23578218823880318,0.23578218823880318,0.04910309788643093,0.04910309788643093,0.04910309788643093,0.0,0.0,0.0,9.124456859704049
2018-06-05,7.090971635971831,3.6153692358074765,10.179781211769804,7.090971635971831,7.090971635971831,0.002069680058981071,0.002069680058981071,0.002069680058981071,-0.0656510387597233,-0.0656510387597233,-0.0656510387597233,0.06772071881870438,0.06772071881870438,0.06772071881870438,0.0,0.0,0.0,7.105647678565602
